1.87223,-0.0103882,0.172943,-0.498234,49.8823,4.30793,13.3079,1.11557,1.06804,1.58091,1.5376,0.195839,42.2264,3.96549
1.86233,0.0461324,0.192064,-0.488708,50.2036,4.29711,12.6144,1.11557,1.07021,1.53391,1.53803,0.214839,36.1703,3.86156
1.84382,0.0946188,0.210726,-0.478557,50.5094,4.29008,13.1513,1.11557,1.07208,1.53391,1.50302,0.233274,42.6741,4.4839
1.8409,0.157803,0.22899,-0.46773,50.8095,4.27685,13.1654,1.11557,1.07428,1.53391,1.50305,0.251502,42.9849,4.76412
1.80773,0.193472,0.246747,-0.456315,51.0942,4.26874,12.9763,1.11557,1.07609,1.48341,1.46542,0.268853,43.1252,4.96808
1.80118,0.255028,0.264044,-0.44427,51.372,4.25321,12.9922,1.11557,1.07832,1.48341,1.46493,0.28607,43.4988,5.23731
1.76527,0.285997,0.280798,-0.431672,51.6355,4.24441,12.7849,1.11557,1.08005,1.43028,1.4255,0.302385,43.5615,5.41369
1.75531,0.345577,0.297034,-0.418499,51.8905,4.22668,12.8051,1.11557,1.0823,1.43028,1.42433,0.318498,44.0257,5.67243
1.7177,0.372263,0.312696,-0.404808,52.1325,4.21757,12.5791,1.11557,1.08393,1.37537,1.384,0.333701,43.9602,5.81661
1.70451,0.429515,0.327788,-0.390604,52.3645,4.19772,12.6072,1.11557,1.0862,1.37537,1.38191,0.348631,44.5585,6.067
1.66616,0.452559,0.342279,-0.375919,52.585,4.18867,12.3599,1.11557,1.0877,1.3195,1.34169,0.362653,44.2914,6.17262
1.64992,0.507093,0.356155,-0.360785,52.794,4.16679,12.4015,1.11557,1.08999,1.3195,1.3383,0.37633,45.0902,6.4192
1.61167,0.527365,0.369408,-0.345209,52.993,4.15806,12.1275,1.11557,1.09134,1.26346,1.29937,0.389116,44.5154,6.47704
1.59251,0.578711,0.382009,-0.329251,53.1791,4.13432,12.1911,1.11557,1.09364,1.26346,1.29413,0.401481,45.6144,6.72782
1.55505,0.59733,0.393968,-0.312891,53.3569,4.12596,11.8805,1.11557,1.09486,1.20797,1.25788,0.412982,44.5786,6.72423
1.5331,0.644871,0.405245,-0.296218,53.5206,4.1007,11.9787,1.11557,1.09715,1.20797,1.24997,0.42399,46.125,6.9922
1.49698,0.663253,0.415864,-0.279183,53.6774,4.09238,11.6153,1.11557,1.09826,1.15367,1.21814,0.434168,44.408,6.90687
1.47232,0.706136,0.425781,-0.261903,53.8194,4.06631,11.7666,1.11557,1.10049,1.15367,1.20634,0.443784,46.6163,7.21211
1.43791,0.726079,0.435027,-0.244305,53.9556,4.05702,11.3258,1.11557,1.10156,1.10112,1.18118,0.452609,43.9035,7.01506
1.41063,0.763097,0.443559,-0.226526,54.0766,4.03149,11.557,1.11557,1.10366,1.10112,1.16371,0.460806,47.0832,7.38774
1.37811,0.786904,0.451408,-0.208478,54.1927,4.01909,11.0018,1.11557,1.10483,1.0508,1.1482,0.468257,42.9282,7.03513
1.34834,0.816329,0.458537,-0.190306,54.2937,3.99652,11.3519,1.11557,1.10664,1.0508,1.12248,0.475022,47.5206,7.51959
1.31763,0.847,0.464975,-0.171919,54.3903,3.97713,10.628,1.11557,1.10819,1.00309,1.12067,0.481084,41.2958,6.94815
1.28561,0.866373,0.470695,-0.153458,54.4724,3.96169,11.1526,1.11557,1.10944,1.00309,1.08299,0.486413,47.9235,7.60835
1.25626,0.907855,0.475718,-0.134843,54.5498,3.9423,11.147,1.11557,1.11089,1.00309,1.08091,0.491077,48.1927,7.67703
1.22247,0.913706,0.480031,-0.116193,54.6145,3.9272,10.9602,1.11557,1.11203,0.958296,1.04554,0.494976,48.287,7.65491
1.19168,0.952702,0.483645,-0.0974555,54.6736,3.9079,10.956,1.11557,1.11341,0.958296,1.04314,0.498213,48.5794,7.7043
1.15885,0.958731,0.486557,-0.0787174,54.7218,3.89327,10.7755,1.11557,1.11444,0.916644,1.01035,0.500724,48.6053,7.66019
1.12673,0.995206,0.488776,-0.0599565,54.7637,3.87409,10.774,1.11557,1.11573,0.916644,1.00758,0.502549,48.9356,7.69213
1.0946,1.00176,0.490303,-0.0412292,54.7965,3.86004,10.5989,1.11557,1.11665,0.878286,0.977614,0.503684,48.8724,7.62518
1.06126,1.03566,0.491146,-0.0225405,54.8223,3.84102,10.6019,1.11557,1.11786,0.878286,0.974382,0.504119,49.2606,7.64207
1.02951,1.04303,0.49131,-0.00391997,54.8407,3.82761,10.4304,1.11557,1.11867,0.843307,0.947464,0.503895,49.0806,7.55078
0.995076,1.07427,0.490805,0.014605,54.8515,3.80881,10.4402,1.11557,1.11981,0.843307,0.943637,0.502968,49.5542,7.55576
0.963327,1.08267,0.489634,0.0330269,54.8563,3.79607,10.2695,1.11557,1.12051,0.811734,0.920011,0.501408,49.2211,7.43785
0.927934,1.11114,0.487811,0.0513009,54.8534,3.77756,10.2894,1.11557,1.12157,0.811734,0.915405,0.499153,49.8165,7.43485
0.895794,1.12074,0.485338,0.0694362,54.8457,3.76541,10.1154,1.11557,1.12218,0.783544,0.895336,0.496287,49.2835,7.28716
0.8596,1.14627,0.482235,0.0873764,54.8302,3.74734,10.1495,1.11557,1.12316,0.783544,0.889701,0.492741,50.0481,7.28102
0.826636,1.1572,0.478499,0.105142,54.8108,3.73559,9.96708,1.11557,1.1237,0.758672,0.873499,0.488602,49.2555,7.0994
0.789845,1.17959,0.474156,0.122669,54.7839,3.7182,10.0206,1.11557,1.12459,0.758672,0.866507,0.483809,50.2498,7.09594
0.755596,1.19195,0.469202,0.139985,54.7539,3.7065,9.82304,1.11557,1.12507,0.737018,0.854537,0.478435,49.1244,6.87533
0.718465,1.21096,0.463664,0.157026,54.7167,3.69017,9.90253,1.11557,1.12585,0.737018,0.845775,0.472443,50.4224,6.88131
0.682439,1.2248,0.457537,0.173818,54.6768,3.67797,9.68182,1.11557,1.12633,0.718456,0.838466,0.465875,48.8784,6.61593
